0,1,2,3,4
383,11.34760952,11.3485822678,11.3418779373,11.4199113846,11.4197692871
384,12.3269414902,12.4401168823,12.4596700668,12.3384284973,12.3484458923
385,12.1118469238,12.1186361313,12.1417675018,12.1997623444,12.1454057693
386,11.3660087585,11.3133764267,11.340177536,11.5613336563,11.4521064758
387,11.7460050583,11.8280277252,11.8018484116,11.8011703491,11.8468961716
388,12.2285737991,12.1897830963,12.1978845596,12.2000226974,12.2309513092
389,13.0539741516,12.9731044769,12.9464740753,12.8942308426,12.8331708908
390,11.7348508835,11.7931900024,11.7016677856,11.693526268,11.7294778824
391,12.3501529694,12.3369960785,12.292681694,12.2383680344,12.2690477371
392,11.5232334137,11.5261468887,11.5831880569,11.6214752197,11.5729799271
393,11.3514719009,11.3185625076,11.4281024933,11.4682292938,11.4264335632
394,11.6580858231,11.6182537079,11.5863485336,11.6420869827,11.611492157
395,11.7758674622,11.7623033524,11.804432869,11.7961368561,11.8389673233
396,11.8068399429,11.7645311356,11.7279443741,11.7703666687,11.7691011429
397,11.9114351273,11.8612413406,11.9150342941,11.8859634399,11.9345960617
398,11.1977109909,11.2957286835,11.3501424789,11.5174150467,11.5185642242
399,12.3024215698,12.2437887192,12.2630119324,12.2293186188,12.2068300247
400,12.4356155396,12.4393491745,12.352853775,12.3371629715,12.2449789047
401,12.1287956238,12.1896629333,12.1339845657,12.1315164566,12.1133031845
402,11.4802722931,11.5419063568,11.501745224,11.5453300476,11.5426197052
403,12.4810371399,12.3942928314,12.4640617371,12.493393898,12.4990854263
404,12.0435371399,12.0342254639,12.0435371399,12.0731401443,12.0787210464
405,11.9649877548,11.9062423706,12.020409584,12.069026947,12.0732898712
406,11.5499315262,11.6245479584,11.7543334961,11.7485046387,11.7909765244
407,12.0187139511,12.0327587128,12.0049962997,11.9007339478,11.8978624344
408,12.5691547394,12.5797462463,12.5434675217,12.5495071411,12.5367460251
409,12.6804275513,12.7161426544,12.7112226486,12.6299266815,12.5813932419
410,11.5316743851,11.5008621216,11.5742893219,11.7114439011,11.7800922394
411,11.7093791962,11.7441415787,11.763463974,11.6087350845,11.7291593552
412,12.569978714,12.4731054306,12.4289073944,12.4229764938,12.3165540695
413,11.5126266479,11.5189437866,11.5968322754,11.6400766373,11.6440982819
414,12.4461307526,12.4039363861,12.4751577377,12.4384880066,12.4366827011
415,12.1843414307,12.1906614304,12.1795549393,12.1049127579,12.1323919296
416,11.9672727585,11.9970884323,11.9445676804,11.9812164307,11.9548521042
417,12.3237810135,12.4002370834,12.4713611603,12.3047838211,12.2491617203
418,11.5645685196,11.5524835587,11.5751094818,11.5543346405,11.5446949005
419,11.8264217377,11.8351144791,11.8516283035,11.8231182098,11.836271286
420,12.1478385925,12.1487445831,12.2001066208,12.0325832367,12.2025642395
421,12.2302360535,12.2335929871,12.2423448563,12.2002105713,12.2535581589
422,11.5967950821,11.6473112106,11.6697664261,11.7402019501,11.7023563385
423,12.6513805389,12.6145601273,12.6937103271,12.7264842987,12.6962032318
424,11.8717679977,11.8538131714,11.8752775192,11.8936262131,11.8879489899
425,11.8387613297,11.7792110443,11.861117363,11.9077167511,11.8371257782
426,12.337179184,12.3937168121,12.3867874146,12.3804016113,12.3751335144
427,11.6667795181,11.631893158,11.6883192062,11.7062273026,11.6953907013
428,12.2472934723,12.1889429092,12.2134895325,12.2039871216,12.1769676208
429,12.1750020981,12.1303339005,12.0136175156,12.1251373291,12.0934143066
430,11.4670553207,11.4330444336,11.5042724609,11.4235115051,11.4470787048
431,11.5898275375,11.5975599289,11.5446844101,11.6111869812,11.6074762344
432,11.6588535309,11.6472654343,11.7338953018,11.7422647476,11.7338323593
433,12.1208734512,12.082742691,12.0681247711,12.0985879898,12.0808792114
434,11.3756904602,11.3121547699,11.3453807831,11.3643817902,11.3652658463
435,12.3399143219,12.3876924515,12.2344465256,12.2416467667,12.1892814636
436,11.6288251877,11.6522121429,11.5275268555,11.6514549255,11.600019455
437,11.6914796829,11.6821269989,11.6869678497,11.6924982071,11.6153469086
438,11.6297140121,11.5829582214,11.4211769104,11.4597702026,11.4762210846
439,11.8412694931,11.8520116806,11.7835931778,11.7980203629,11.7659139633
440,13.0233278275,13.0602836609,13.0477132797,12.8571434021,12.9386825562
441,11.5993003845,11.5473213196,11.5965442657,11.7327890396,11.7501621246
442,11.9573326111,11.9158353806,11.9277429581,11.8648891449,11.845459938
443,12.220416069,12.187707901,12.1531057358,12.1705112457,12.1775808334
444,12.3129940033,12.286190033,12.2934999466,12.3266820908,12.3189973831
445,11.9204797745,11.9155092239,11.9687147141,11.9596319199,11.9772071838
446,12.1768407822,12.2221107483,12.2628383636,12.2952060699,12.2909555435
447,12.2103805542,12.215713501,12.2230005264,12.2420501709,12.2863540649
448,11.7642345428,11.7163629532,11.6858787537,11.7920179367,11.743844986
449,11.7481508255,11.6766557693,11.6458873749,11.6059446335,11.5454950333
450,11.4747409821,11.497803688,11.5270700455,11.5784435272,11.5822019577
451,12.4307870865,12.4595460892,12.2601585388,12.2799520493,12.2542200089
452,12.2997407913,12.2750968933,12.1944379807,12.255812645,12.1891975403
453,12.2444705963,12.2291545868,12.286608696,12.3004350662,12.2774915695
454,11.8542251587,11.9266052246,11.8711385727,11.850022316,11.8658323288
455,11.9858283997,12.0119543076,12.0397891998,11.9821214676,12.0057821274
456,11.4086637497,11.4126939774,11.3622846603,11.4952774048,11.4667749405
457,12.2927103043,12.2655000687,12.1984844208,12.1636753082,12.1536493301
458,11.9292764664,11.9423398972,12.0537853241,11.9485521317,11.973323822
459,11.7311592102,11.7149515152,11.5789766312,11.7786836624,11.6627664566
460,12.3323993683,12.3639097214,12.480301857,12.340136528,12.3274478912
461,12.07700634,12.0175409317,11.94926548,11.9844179153,11.8564357758
462,11.6646118164,11.6945285797,11.7211456299,11.7323684692,11.7331628799
463,12.200712204,12.133605957,12.1335935593,12.1156158447,12.0244522095
464,11.6776065826,11.711315155,11.6892576218,11.7669048309,11.7230730057
465,12.0531110764,12.0259857178,12.0516796112,12.1196460724,12.1025800705
466,11.9790668488,12.0668830872,12.0503330231,12.0857582092,12.0156679153
467,11.9629192352,11.9678688049,11.9662513733,11.9282836914,11.9502639771
468,12.4310846329,12.4088134766,12.4267902374,12.4386558533,12.4478931427
469,12.0989646912,12.1030054092,12.104883194,12.1823778152,12.1776418686
470,12.2056684494,12.3263263702,12.3048591614,12.2918205261,12.3217754364
471,12.2326612473,12.1540927887,12.1659584045,12.1498088837,12.1786460876
472,11.8551683426,11.7973690033,11.8171510696,11.8788709641,11.8554735184
473,12.7783546448,12.7794418335,12.8531541824,12.7753267288,12.7603816986
474,12.5078287125,12.5014429092,12.4734191895,12.3777971268,12.4779424667
475,11.8570489883,11.8412284851,11.8465166092,11.8200807571,11.8145856857
476,12.384850502,12.3085346222,12.2120199203,12.2123708725,12.2143239975
477,12.7668809891,12.7803573608,12.8959474564,12.7563886642,12.8707170486
478,12.6136493683,12.5896434784,12.6525745392,12.6607694626,12.6565341949
479,11.6923112869,11.6783380508,11.6777820587,11.6312866211,11.7055501938
480,12.7337446213,12.7641305923,12.764585495,12.7595357895,12.7362318039
481,12.7721481323,12.8171672821,12.8176288605,12.7263050079,12.7336196899
482,12.107170105,12.0592136383,11.9539651871,12.1860494614,12.0236320496
483,11.9298200607,11.9638404846,11.9865341187,11.9782304764,11.9909210205
484,11.7577133179,11.7999382019,11.8238248825,11.7766504288,11.7916545868
485,11.8900775909,11.8856687546,11.9004249573,11.8964538574,11.8669919968
486,11.9547662735,11.9025745392,11.8923912048,11.8658952713,11.8815021515
487,12.1148319244,12.1192235947,12.088763237,12.0586194992,12.0773992538
488,11.748169899,11.7300300598,11.7005586624,11.9056596756,11.8817443848
489,11.4040851593,11.3812332153,11.501083374,11.3697195053,11.436296463
490,11.6382932663,11.5951318741,11.5799970627,11.664264679,11.6607551575
491,11.8711366653,11.8808584213,11.9142227173,11.8482904434,11.8901185989
492,12.032831192,12.0718870163,12.0200624466,12.0741090775,12.0425691605
493,11.9361743927,11.9233446121,11.9159841537,11.8412771225,11.863275528
494,11.516169548,11.5101490021,11.4241857529,11.498415947,11.5362119675
495,10.8756494522,10.844326973,11.2361936569,10.8498706818,11.253911972
496,12.8119688034,12.8659391403,12.6424007416,12.6152534485,12.5949602127
497,12.0581817627,12.0523786545,12.0185451508,11.8586349487,11.9378948212
498,11.8178453445,11.7902889252,11.8074560165,11.7574472427,11.7341871262
499,11.7476892471,11.7152357101,11.7528839111,11.7381391525,11.7092781067
500,11.6168317795,11.6018972397,11.6307439804,11.5436267853,11.6185083389
501,12.2919044495,12.25639534,12.2395067215,12.2524032593,12.2576055527
502,11.7888393402,11.8359546661,11.8380975723,11.7625102997,11.8404464722
503,12.4695415497,12.5391998291,12.5089969635,12.2862529755,12.3846988678
504,11.7928037643,11.7950429916,11.8561763763,11.8758440018,11.8469772339
505,11.6675252914,11.7310113907,11.7351932526,11.7046365738,11.7530517578
506,12.3488845825,12.3285312653,12.3065605164,12.3400230408,12.2884216309
507,12.1487417221,12.1227350235,12.0937404633,12.1344976425,12.1257047653
508,12.1058216095,12.0586576462,11.9732246399,11.9152603149,11.8580055237
509,11.9009408951,11.8428869247,11.8450574875,11.826464653,11.8187484741
510,11.9004135132,11.9460477829,11.9295835495,11.9442462921,11.8804426193
511,12.205072403,12.2173395157,12.1550674438,12.205915451,12.1834764481
512,11.6957511902,11.6547651291,11.7275762558,11.7911539078,11.7389688492
513,11.8394613266,11.8612728119,11.9122600555,11.9160032272,11.9008388519
514,11.4023208618,11.4272651672,11.4064188004,11.3103494644,11.4367809296
515,12.9042081833,12.920996666,12.8781929016,12.8553762436,12.8422050476
516,12.073507309,12.0833463669,12.0806646347,12.1668281555,12.146437645
517,12.4661178589,12.4838342667,12.5140485764,12.561665535,12.549738884
518,12.2685747147,12.233921051,12.1610374451,12.1878442764,12.1939592361
519,12.4202480316,12.3834142685,12.3947792053,12.373922348,12.281288147
520,11.3602552414,11.3812713623,11.4585933685,11.4506187439,11.4317579269
521,11.9501657486,11.9141874313,11.9240875244,11.9175825119,11.9090776443
522,12.0469474792,12.0054855347,11.9532632828,11.9816932678,11.9332885742
523,12.9802036285,13.3056182861,13.3524007797,13.1472921371,13.2122535706
524,12.6298551559,12.6052799225,12.5537176132,12.5699005127,12.5868873596
525,12.1622819901,12.1787796021,12.1196269989,12.1226205826,12.1283283234
526,11.7534036636,11.7562646866,11.8120718002,11.7715759277,11.7594614029
527,12.9545936584,12.9821805954,13.0309047699,13.0263557434,12.8747091293
528,11.3346376419,11.3304519653,11.3595228195,11.5246181488,11.3530349731
529,12.3553724289,12.3668355942,12.3912801743,12.4167871475,12.2992486954
530,12.0560102463,12.1313114166,12.1773271561,12.1883544922,12.2066020966
531,11.7503824234,11.7997436523,11.7067947388,11.8416938782,11.7496118546
532,11.4275903702,11.4714002609,11.4751548767,11.5141105652,11.5873699188
533,10.7321233749,10.6802091599,10.7644872665,11.0830898285,10.9788503647
534,12.1757011414,12.2083177567,12.2230329514,12.3824100494,12.1933879852
535,11.8881816864,11.7872362137,11.8490314484,11.7533855438,11.7384023666
536,12.2171239853,12.1902942657,12.1584253311,12.2010478973,12.1938323975
537,11.6984796524,11.6765985489,11.6833486557,11.6539983749,11.6931695938
538,11.845700264,11.8478832245,11.8658246994,11.8920383453,11.8977823257
539,12.2931346893,12.3640365601,12.4362926483,12.4205951691,12.4748849869
540,12.6873559952,12.7222299576,12.8606624603,12.768948555,12.7909708023
541,12.4895467758,12.4697360992,12.448756218,12.5321388245,12.4865522385
542,12.2872009277,12.1973285675,12.2728424072,12.392742157,12.3406267166
543,11.8579874039,11.7874164581,11.8650093079,11.7815914154,11.8732023239
544,12.2398843765,12.2943792343,12.2197704315,12.1449069977,12.1261920929
545,12.3225755692,12.3434791565,12.3302183151,12.3791208267,12.4199647903
546,12.1502532959,12.093957901,12.086438179,12.0276861191,11.9820489883
547,11.7598104477,11.7466068268,11.7612094879,11.8022346497,11.7638664246
548,11.6122159958,11.6459026337,11.7356939316,11.7187366486,11.7207956314
549,12.3607625961,12.3272619247,12.3425827026,12.3375062943,12.3414058685
550,11.8139219284,11.8152284622,11.7946586609,11.8268508911,11.8186588287
551,11.6656312943,11.6598873138,11.6351041794,11.5984754562,11.6560115814
552,12.5324211121,12.5026044846,12.5025997162,12.5044975281,12.5013856888
553,11.607219696,11.5768604279,11.6599807739,11.791220665,11.6420917511
554,12.5623016357,12.5158958435,12.4280986786,12.4649991989,12.4765949249
555,11.649928093,11.6295862198,11.6209011078,11.6528339386,11.6690559387
556,11.8585863113,11.845744133,11.9194726944,11.8641805649,11.8570308685
557,11.4475488663,11.3463687897,11.4030294418,11.6284408569,11.6516342163
558,12.2353563309,12.257894516,12.2051954269,12.1426095963,12.1198806763
559,12.1692256927,12.1474914551,12.1415901184,12.2203960419,12.1813764572
560,12.0296859741,12.0114870071,12.0365495682,11.9845848083,11.9939565659
561,11.9960699081,11.9931898117,11.9604148865,11.9788150787,12.0185251236
562,11.5795249939,11.5958137512,11.6102724075,11.589630127,11.6023921967
563,12.1015825272,12.0298147202,12.0980377197,12.0354566574,12.0527124405
564,12.486536026,12.5364637375,12.4215908051,12.4431724548,12.4279556274
565,11.7550849915,11.7341251373,11.6721420288,11.7792844772,11.7840328217
566,12.7453613281,12.6900615692,12.7227277756,12.6824035645,12.6506109238
567,12.2102994919,12.2294530869,12.1970481873,12.2065467834,12.2301025391
568,12.4636392593,12.4941120148,12.5916194916,12.5364942551,12.5304870605
569,11.8249769211,11.8783874512,11.8572149277,11.8048391342,11.8083047867
570,11.8624486923,11.903213501,11.8426485062,11.807803154,11.8446102142
571,11.5620861053,11.6408214569,11.7408952713,11.7716732025,11.7072401047
572,12.2734680176,12.2606649399,12.2692985535,12.2454118729,12.2610168457
573,12.0712375641,12.0782060623,12.0721683502,12.0331697464,12.0358295441
574,11.6965818405,11.7432346344,11.6657218933,11.6770563126,11.6502552032
575,11.6771183014,11.6615343094,11.6042537689,11.6963195801,11.679271698
576,11.8518571854,11.859503746,11.922498703,11.857131958,11.9064064026
577,11.984038353,11.9665489197,11.9192228317,11.9349594116,11.9489603043
578,11.932346344,11.9528923035,11.8971176147,11.9720239639,12.0136079788
579,11.6872425079,11.7752656937,11.7522039413,11.5682115555,11.7554626465
580,12.1618566513,12.1186752319,12.1412448883,12.0226974487,12.0616559982
581,12.8413219452,12.7964792252,12.8181695938,12.8034849167,12.8191919327
582,11.5697803497,11.5804777145,11.7926578522,11.6981964111,11.6929922104
583,12.2065496445,12.3687047958,12.6713962555,12.5441045761,12.6178874969
584,11.8615970612,11.8335094452,11.8713703156,11.7568817139,11.7658929825
585,12.7511453629,12.73832798,12.8264636993,12.8452711105,12.7809028625
586,11.6504020691,11.6796483994,11.5820846558,11.5558757782,11.6296634674
587,11.7698535919,11.7461109161,11.797205925,11.806435585,11.8116502762
588,12.5695858002,12.4708070755,12.2979183197,12.1740379333,12.1405973434
589,11.5150680542,11.5100803375,11.576467514,11.5932168961,11.6389875412
590,12.1635732651,12.1582746506,12.1732969284,12.1807460785,12.1509695053
591,12.9664840698,12.9991130829,13.0149478912,12.920378685,12.8616886139
592,11.857216835,11.8597993851,11.8530988693,11.8296928406,11.8151407242
593,11.8807277679,11.8205270767,11.8622102737,11.8615808487,11.8542842865
594,11.6886091232,11.6516160965,11.6843557358,11.6851453781,11.6850833893
595,12.7779321671,12.7806558609,12.7843313217,12.6157150269,12.6472616196
596,11.640335083,11.6038246155,11.568810463,11.621919632,11.5893354416
597,12.1658248901,12.2462844849,12.1511192322,12.1887969971,12.1589107513
598,12.3067178726,12.2978525162,12.2351541519,12.1266956329,12.1257677078
599,11.9269418716,11.8836450577,11.9340858459,11.9449167252,11.9531726837
600,12.6466140747,12.5851259232,12.4342908859,12.4872684479,12.4604120255
601,11.7521820068,11.7614850998,11.7499351501,11.7509756088,11.7474136353
602,12.27227211,12.3041133881,12.2888174057,12.3786725998,12.3352279663
603,11.9476938248,11.9492883682,11.9187889099,11.9515295029,11.9266204834
604,12.3274269104,12.3096904755,12.3070192337,12.2645788193,12.2960748672
605,12.2393121719,12.2468175888,12.2510728836,12.1880187988,12.2040739059
606,11.9820299149,11.9425468445,11.9205780029,11.9015684128,11.8989696503
607,12.0936985016,12.162946701,11.9976987839,11.8884801865,11.9459190369
608,12.6324634552,12.6250982285,12.6268091202,12.4583320618,12.4312524796
609,11.6525173187,11.6084260941,11.6487236023,11.7588615417,11.7438879013
610,12.6705207825,12.6746664047,12.7376041412,12.8287096024,12.6824712753
611,11.9900150299,11.875629425,11.9262981415,11.9934139252,11.9305477142
612,12.5268993378,12.4923667908,12.5028076172,12.4538564682,12.4184007645
613,11.6789693832,11.7707233429,11.7106723785,11.5260639191,11.571803093
614,11.3698320389,11.2893705368,11.3121957779,11.3707952499,11.3666219711
615,11.8948392868,11.9106426239,11.8113880157,11.8656272888,11.8664884567
616,12.1431674957,12.1525812149,12.1174793243,12.1220226288,12.1073665619
617,11.6419315338,11.5713481903,11.6805095673,11.7534828186,11.6911306381
618,12.7282590866,12.7087459564,12.6506299973,12.7718353271,12.6070919037
619,12.6633901596,12.6458711624,12.6484127045,12.6745119095,12.6244707108
620,11.1431732178,11.1680555344,11.0084781647,11.2558784485,11.2141752243
621,12.3607244492,12.3467912674,12.426908493,12.2576179504,12.3044290543
622,11.771941185,11.7718696594,11.7922201157,11.7901382446,11.8120994568
623,12.071685791,12.0271167755,12.0829162598,12.0782804489,12.0728244781
624,12.0753927231,12.0580377579,11.9581222534,11.9956436157,12.0186891556
625,11.8204193115,11.8340501785,11.8629226685,11.8499803543,11.8527183533
626,11.7665901184,11.6860780716,11.7253274918,11.8480005264,11.8678178787
627,12.0067062378,12.0473356247,12.0265979767,11.9602842331,11.9768533707
628,12.0886001587,12.1418886185,12.087061882,12.1247968674,12.1575164795
629,12.1502904892,12.1510324478,11.9682693481,11.9494562149,11.9710092545
630,11.5801677704,11.6170015335,11.5864505768,11.5926818848,11.7062683105
631,12.3008089066,12.3281402588,12.3570203781,12.3287267685,12.3658246994
632,12.0829658508,12.1047935486,12.0847396851,12.0298700333,12.0887889862
633,11.854186058,11.8261499405,11.8958644867,11.8091640472,11.8343524933
634,11.7222166061,11.7824764252,11.8509321213,11.8886489868,11.8612251282
635,11.872923851,12.0230779648,12.1896953583,11.6976957321,11.9957866669
636,10.8921060562,10.9779911041,10.875462532,11.1773424149,11.1205768585
637,11.5956773758,11.5493507385,11.5776405334,11.6865797043,11.682059288
638,11.3182926178,11.3631839752,11.4613113403,11.5019016266,11.5107498169
639,12.4760074615,12.4553918839,12.5464353561,12.5781936646,12.5042572021
640,12.6780195236,12.6151437759,12.540558815,12.5278615952,12.5169010162
641,12.433588028,12.3875770569,12.3575391769,12.3677501678,12.3556900024
642,12.791765213,12.7592287064,12.8850917816,12.5377750397,12.6039142609
643,11.9098997116,11.8188066483,11.9177789688,11.9527311325,11.9420776367
644,12.7231369019,12.7712497711,12.7532739639,12.8423128128,12.6759929657
645,11.9011363983,11.8483133316,11.7943382263,11.8784780502,11.8139190674
646,11.5345659256,11.5236434937,11.5274047852,11.6557722092,11.592341423
647,11.9252357483,11.8755302429,11.8863210678,11.9300146103,11.8802986145
648,11.9680137634,11.9355764389,11.9949531555,11.9363498688,11.9963712692
649,11.1794700623,11.2424592972,11.2511816025,11.2765111923,11.3049192429
650,12.2022180557,12.2223644257,12.2310438156,12.2039232254,12.1870527267
651,11.6406393051,11.6244945526,11.6405258179,11.7492198944,11.7590446472
652,12.1595897675,12.155462265,12.1741952896,12.1819944382,12.1803970337
653,11.7944498062,11.8370170593,11.8069057465,11.740322113,11.7780752182
654,12.7786693573,12.7481012344,12.8075113297,12.6889848709,12.7312116623
655,11.5110445023,11.4822177887,11.4449195862,11.5100383759,11.497587204
656,11.8963871002,11.9000968933,11.9280834198,11.8956985474,11.8674545288
657,12.0264081955,11.977022171,12.0685787201,12.1275787354,12.0140333176
658,11.6268558502,11.7205924988,11.7729234695,11.7806358337,11.8574838638
659,11.9423818588,12.0564489365,11.989689827,11.8869047165,11.9610929489
660,12.1996479034,12.2216176987,12.1998806,12.2105760574,12.1930236816
661,12.8742980957,12.8816480637,12.8770599365,12.7882928848,12.7406988144
662,11.7648200989,11.8695869446,11.8006486893,11.922917366,11.9599885941
663,11.8799581528,11.779583931,11.777633667,11.674695015,11.8064889908
664,12.7861557007,12.8793125153,12.8978004456,12.8749732971,12.8075752258
665,12.3121232986,12.3332147598,12.4323205948,12.3489732742,12.3958921432
666,11.8707733154,12.0220270157,12.0741643906,12.1803636551,12.2330598831
667,12.2310733795,12.2400922775,12.2468013763,12.1949491501,12.2304611206
668,12.010802269,12.0266704559,12.0228872299,11.9025201797,11.984131813
669,11.7086868286,11.6754522324,11.6602506638,11.5847511292,11.5926866531
670,12.096364975,12.1148986816,12.0379772186,12.1325073242,12.0925579071
671,11.4910993576,11.6164045334,11.5872688293,11.6566295624,11.6397857666
672,12.1649913788,12.0745391846,12.0716276169,12.0262928009,12.007692337
673,12.5277023315,12.4982290268,12.513420105,12.2964468002,12.2731513977
674,11.891793251,11.8869113922,11.9154949188,11.891699791,11.913816452
675,11.8988599777,11.8650608063,11.8694162369,11.897808075,11.8981542587
676,11.4641046524,11.4983139038,11.5478305817,11.6034946442,11.675444603
677,11.4710435867,11.5132017136,11.5116033554,11.5403585434,11.5398187637
678,12.7335472107,12.7083034515,12.6427555084,12.5321483612,12.6653423309
679,11.7971591949,11.7626867294,11.777677536,11.8320503235,11.8307313919
680,11.7392454147,11.7357234955,11.8208398819,11.7454166412,11.7462043762
681,11.6340560913,11.6527919769,11.6638755798,11.742934227,11.7667150497
682,12.1526422501,12.0714035034,12.0658140182,12.0905990601,12.0729293823
683,12.5188560486,12.5188808441,12.5281562805,12.5399522781,12.5669736862
684,12.3749494553,12.3503875732,12.3251581192,12.2751874924,12.2481336594
685,12.2774391174,12.2982807159,12.3301582336,12.3580436707,12.3248739243
686,12.3204011917,12.3374233246,12.2851276398,12.227025032,12.2434997559
687,11.9383010864,11.9420967102,12.0046396255,11.979347229,11.9576568604
688,12.4059505463,12.5172233582,12.3228473663,12.3408956528,12.2919187546
689,12.1576147079,12.2002401352,12.0976667404,12.1528043747,12.123087883
690,11.9539985657,11.9029874802,11.9210920334,11.9118080139,11.9091835022
691,13.1323194504,13.2642698288,13.1408014297,13.1705265045,13.1469316483
692,12.6026411057,12.5822429657,12.5491924286,12.559633255,12.53145504
693,11.43724823,11.4904823303,11.5526590347,11.5596914291,11.6350431442
694,11.728811264,11.7849464417,11.8409700394,11.717590332,11.8084402084
695,12.0942115784,12.0771398544,12.0550508499,12.0346889496,11.9864788055
696,11.3735227585,11.403676033,11.4195432663,11.5680932999,11.4626684189
697,11.778260231,11.7730150223,11.6906433105,11.7467918396,11.7248668671
698,11.6283187866,11.7372245789,11.7715415955,11.6042709351,11.7355318069
699,12.1657142639,12.1926612854,12.1134605408,12.1731739044,12.1821689606
700,12.6066331863,12.6251306534,12.6046991348,12.6261339188,12.6790742874
701,11.8471212387,11.8429222107,11.9257497787,11.9780836105,11.9711942673
702,12.8423290253,12.8159694672,12.7412319183,12.7629384995,12.6932277679
703,11.8932151794,11.9099168777,11.9381170273,11.9661026001,11.9692935944
704,12.2954387665,12.249958992,12.2826967239,12.2634277344,12.2494049072
705,11.099606514,11.1027994156,11.1201839447,11.4433946609,11.25639534
706,12.5433187485,12.5814914703,12.6312932968,12.4403924942,12.467373848
707,12.286775589,12.2916164398,12.2857179642,12.4108219147,12.280049324
708,12.2157640457,12.1751289368,12.0875606537,12.0785493851,12.0641975403
709,11.5487098694,11.5455722809,11.6451768875,11.6337909698,11.6502494812
710,11.27693367,11.2527236938,11.2344608307,11.6017379761,11.383058548
711,11.2966432571,11.1845560074,11.1961288452,11.4287948608,11.4848546982
712,12.2581453323,12.2487668991,12.2182588577,12.1848335266,12.1793460846
713,11.7284078598,11.6850099564,11.614200592,11.6102705002,11.6233568192
714,12.0937519073,12.1213359833,12.1314115524,12.0518960953,12.0703544617
715,11.9236650467,11.9187650681,11.8752269745,12.0125989914,11.968629837
716,12.1038198471,12.1107950211,12.2035474777,11.9197340012,12.1308374405
717,11.9073829651,11.927148819,11.9423503876,11.9361219406,11.9666194916
718,12.7346467972,12.652381897,12.6785383224,12.6012363434,12.6280546188
719,11.8392047882,11.8528347015,11.826669693,11.8104009628,11.7701330185
720,12.4369792938,12.4997167587,12.4460763931,12.4539518356,12.483080864
721,11.810839653,11.7996912003,11.8845272064,11.8784456253,11.8851957321
722,11.7187452316,11.6946611404,11.6895360947,11.6762647629,11.6682748795
723,11.8803272247,11.809387207,11.8013477325,11.7540893555,11.7716417313
724,12.5393972397,12.6037187576,12.7538709641,12.5652303696,12.6930112839
725,11.6504774094,11.608089447,11.6350755692,11.6607933044,11.6549482346
726,12.5046415329,12.5289306641,12.260591507,12.2740650177,12.229511261
727,12.1887569427,12.1731977463,12.1419410706,12.2033815384,12.1795082092
728,11.9697761536,11.9534873962,11.8767461777,11.7974147797,11.8548955917
729,11.5560426712,11.5781831741,11.5735120773,11.6039056778,11.5969800949
730,12.3809194565,12.4196271896,12.4918317795,12.4344091415,12.4771366119
731,12.3036241531,12.2198286057,12.208190918,12.2199287415,12.0922851562
732,12.3245410919,12.352897644,12.3847103119,12.3499011993,12.387348175
733,11.8528862,11.8355264664,11.7870330811,11.8376693726,11.8268241882
734,11.6700792313,11.5943088531,11.6550216675,11.7024412155,11.6929769516
735,11.9822235107,12.019370079,12.0163240433,11.9680719376,11.9963598251
736,11.3501052856,11.359629631,11.3532705307,11.4287824631,11.418920517
737,12.3083534241,12.3293333054,12.3829307556,12.3975009918,12.3920545578
738,11.8299789429,11.8313970566,11.8228750229,11.8365316391,11.8719167709
739,12.1497602463,12.163769722,12.186214447,12.1853284836,12.2071123123
740,11.6786403656,11.6749782562,11.7738981247,11.736620903,11.7541856766
741,11.8262929916,11.8308391571,11.8124341965,11.8351097107,11.7885246277
742,12.0543384552,12.0789861679,12.0869913101,12.0631866455,12.1223754883
743,11.9516735077,12.0135126114,11.922914505,12.0154323578,11.9889307022
744,12.2062234879,12.2696065903,12.228717804,12.1943349838,12.2012643814
745,12.6446218491,12.5700569153,12.6450366974,12.6413106918,12.5799884796
746,12.302895546,12.3377332687,12.3329381943,12.3486280441,12.3347969055
747,12.1441707611,12.2299394608,12.31965065,12.1978569031,12.3839654922
748,12.4928722382,12.4629211426,12.329533577,12.3552885056,12.3646287918
749,11.3295478821,11.3731822968,11.3314123154,11.491891861,11.5775566101
750,11.2719259262,11.3646183014,11.431347847,11.5317344666,11.4545736313
751,11.9966640472,11.9541568756,11.9950609207,12.0926513672,12.0524578094
752,12.2470006943,12.2385807037,12.2310619354,12.1602020264,12.1916399002
753,12.5246171951,12.5204391479,12.4969654083,12.5042877197,12.5006780624
754,11.9715671539,11.980670929,11.9086170197,11.87733078,11.8533916473
755,11.9903717041,11.9960784912,11.9463586807,12.0111694336,12.0155735016
756,12.2270698547,12.2822170258,12.2800188065,12.2789144516,12.3074131012
757,11.9083881378,11.8760023117,11.8702077866,11.9838752747,11.952878952
758,12.0062875748,12.0158805847,12.055273056,12.0186824799,12.0245923996
759,12.5983257294,12.6074571609,12.6413850784,12.6078224182,12.6347360611
760,11.7176504135,11.7538719177,11.7242965698,11.6893396378,11.7033624649
761,11.5388498306,11.5992631912,11.6442661285,11.7441387177,11.728392601
762,12.2483997345,12.2554502487,12.1933345795,12.1633930206,12.1641168594
763,12.6641778946,12.6661081314,12.7247848511,12.6448230743,12.665646553
764,12.5166254044,12.4522209167,12.3912506104,12.423781395,12.3640069962
765,12.4791555405,12.4999828339,12.6024465561,12.4899282455,12.4676532745
